# Number of Traces
2967
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
1551; 72; 198; 0; 0; 0; 0.0406361; 0.368504; -0.0743201
1552; 73; 75; -5.55112e-17; 2.77556e-17; 1.38778e-17; -0.00906779; 0.00905967; -0.00937866
1553; 73; 76; 5.55112e-17; -2.77556e-17; -1.38778e-17; -0.777539; 0.512327; 0.120262
1554; 73; 77; -5.55112e-17; 2.77556e-17; 1.38778e-17; -0.10635; -0.177308; 0.874154
1555; 73; 81; 0; 0; 0; -0.299157; 0.582702; 1.3654
1556; 73; 85; -5.55112e-17; 2.77556e-17; 1.38778e-17; 0.00586849; -0.012294; 0.00852715
1557; 73; 86; -5.55112e-17; 2.77556e-17; 1.38778e-17; 1.13233; 1.49003; 0.659497
1558; 73; 88; 0; 0; 0; -0.458436; 0.167989; 0.314374
1559; 73; 89; 5.55112e-17; -2.77556e-17; -1.38778e-17; -0.293681; 0.280825; 0.59565
1560; 73; 90; 1.11022e-16; -5.55112e-17; -4.16334e-17; -0.297624; 0.0868975; 0.107217
1561; 73; 92; 1.11022e-16; -5.55112e-17; -4.16334e-17; -0.653492; 0.874143; 0.181776
1562; 73; 96; 1.11022e-16; -8.32667e-17; -5.55112e-17; -0.107443; 0.0438714; 0.0267739
1563; 73; 98; -5.55112e-17; 2.77556e-17; 1.38778e-17; -0.185025; 0.00911666; 0.0181559
1564; 73; 101; 1.66533e-16; -1.11022e-16; -6.93889e-17; 1.49726; 1.71831; 0.625112
1565; 73; 106; 0; 0; 0; 0.129575; 1.36382; -0.234178
1566; 73; 110; 5.55112e-17; -2.77556e-17; -1.38778e-17; 0.113432; -0.11484; 0.0794411
1567; 73; 111; -5.55112e-17; 2.77556e-17; 1.38778e-17; -0.344359; -0.0568164; 0.177257
1568; 73; 112; 0; 0; 0; -0.114038; 0.0474443; -0.0332704
1569; 73; 114; 1.11022e-16; -8.32667e-17; -5.55112e-17; -0.590293; 1.49364; 0.271714
1570; 73; 118; 5.55112e-17; -2.77556e-17; -1.38778e-17; -0.0141067; -0.000894977; 0.00887667
1571; 73; 120; 0; 0; 0; -0.173398; -0.0823015; 0.666999
1572; 73; 122; 0; 0; 0; -0.102493; -0.0624621; 0.248217
1573; 73; 128; -5.55112e-17; 2.77556e-17; 1.38778e-17; 0.023092; 0.0790913; -0.212094
1574; 73; 133; 5.55112e-17; -2.77556e-17; -1.38778e-17; -0.800627; 1.27093; 1.08248
1575; 73; 135; 0; 0; 0; -0.374574; 0.0100736; 0.325285
1576; 73; 138; 0; 0; 0; 0.0586351; 0.265623; -0.148431
1577; 73; 140; 5.55112e-17; -2.77556e-17; -1.38778e-17; 0.311325; -0.0649421; 0.988427
1578; 73; 142; -5.55112e-17; 2.77556e-17; 1.38778e-17; 0.184952; 0.0885356; -0.0644098
1579; 73; 144; -5.55112e-17; 2.77556e-17; 1.38778e-17; 0.175559; 0.156205; 0.386334
1580; 73; 147; 5.55112e-17; -2.77556e-17; -1.38778e-17; 0.428276; 0.0177712; 0.106519
1581; 73; 149; -5.55112e-17; 2.77556e-17; 1.38778e-17; 0.781446; 1.48124; 1.19246
1582; 73; 155; 0; 0; 0; -0.141466; 0.271111; 0.338911
1583; 73; 158; 0; 0; 0; -0.0341688; -0.00983025; 0.355217
1584; 73; 159; 0; 0; 0; 0.196556; -0.0402242; 0.141854
1585; 73; 162; 5.55112e-17; -2.77556e-17; -1.38778e-17; -0.52204; 0.566283; -0.119457
1586; 73; 163; 0; 0; 0; -0.051603; 0.240661; -0.233236
1587; 73; 164; 5.55112e-17; -2.77556e-17; -1.38778e-17; -0.432511; 0.320413; 0.161715
1588; 73; 169; -5.55112e-17; 2.77556e-17; 1.38778e-17; -0.110569; 0.000949707; 0.0368736
1589; 73; 173; -3.88578e-16; 2.77556e-16; 1.38778e-16; -0.740171; 0.484784; 0.284513
1590; 73; 176; 0; 0; 0; -0.45857; 0.933503; 0.538439
1591; 73; 180; 0; 0; 0; -0.168244; -0.0907687; 0.456113
1592; 73; 183; -5.55112e-17; 2.77556e-17; 1.38778e-17; 0.290586; 0.0306385; -0.0602161
1593; 73; 185; -5.55112e-17; 2.77556e-17; 1.38778e-17; -0.677906; 1.02877; -0.367395
1594; 73; 189; 5.55112e-17; -2.77556e-17; -1.38778e-17; -0.221069; 0.142232; 0.146482
1595; 73; 192; 1.11022e-16; -5.55112e-17; -4.16334e-17; 0.751919; 0.427222; -0.781838
1596; 73; 194; 5.55112e-17; -2.77556e-17; -1.38778e-17; -0.0462167; 0.899406; -0.153053
1597; 74; 75; -6.93889e-18; 5.55112e-17; 5.55112e-17; -0.00906779; 0.00905967; -0.00937866
1598; 74; 82; 0; 0; 0; 0.33056; -0.287884; 0.0699657
1599; 74; 84; 0; 0; 0; -0.336501; 0.543161; 0.255467
1600; 74; 86; 0; 0; 0; 1.13233; 1.49003; 0.659497
1601; 74; 87; -6.93889e-18; 5.55112e-17; 5.55112e-17; -0.214548; 0.241093; 0.0733055
1602; 74; 89; -6.93889e-18; 5.55112e-17; 5.55112e-17; -0.293681; 0.280825; 0.59565
1603; 74; 95; -6.93889e-18; 5.55112e-17; 5.55112e-17; 0.145573; -0.301413; 0.382505
1604; 74; 101; -6.93889e-18; 5.55112e-17; 5.55112e-17; 1.49726; 1.71831; 0.625112
1605; 74; 108; 0; -2.77556e-17; -5.55112e-17; 0.428422; -0.230416; -0.0286411
1606; 74; 110; 0; 0; 0; 0.113432; -0.11484; 0.0794411
1607; 74; 117; 0; -2.77556e-17; -5.55112e-17; 0.251046; -0.210899; 0.306247
1608; 74; 121; 0; 0; 0; 1.04574; -0.768825; 0.202238
1609; 74; 128; 0; 0; 0; 0.023092; 0.0790913; -0.212094
1610; 74; 140; 0; -2.77556e-17; -5.55112e-17; 0.311325; -0.0649421; 0.988427
1611; 74; 143; 0; -2.77556e-17; -5.55112e-17; 0.000883839; -0.000427574; -0.00054243
1612; 74; 149; 6.93889e-18; -5.55112e-17; -1.11022e-16; 0.781446; 1.48124; 1.19246
1613; 74; 155; -6.93889e-18; 5.55112e-17; 5.55112e-17; -0.141466; 0.271111; 0.338911
1614; 74; 163; 0; 0; 0; -0.051603; 0.240661; -0.233236
1615; 74; 168; -6.93889e-18; 5.55112e-17; 5.55112e-17; 0.710454; 0.47881; -0.218669
1616; 74; 190; 0; 0; 0; 1.87162; 2.07643; 0.201804
1617; 74; 192; 0; -2.77556e-17; -5.55112e-17; 0.751919; 0.427222; -0.781838
1618; 74; 194; 0; -2.77556e-17; -5.55112e-17; -0.0462167; 0.899406; -0.153053
1619; 74; 195; -6.93889e-18; 5.55112e-17; 5.55112e-17; 0.373675; -0.430403; 0.0930082
1620; 75; 76; -1.73472e-18; 1.73472e-18; -1.73472e-18; -0.777539; 0.512327; 0.120262
1621; 75; 77; 6.07153e-18; -6.07153e-18; 6.93889e-18; -0.10635; -0.177308; 0.874154
1622; 75; 84; -8.67362e-19; 8.67362e-19; -8.67362e-19; -0.336501; 0.543161; 0.255467
1623; 75; 86; -6.93889e-18; 6.93889e-18; -6.93889e-18; 1.13233; 1.49003; 0.659497
1624; 75; 88; -3.46945e-18; 3.46945e-18; -3.46945e-18; -0.458436; 0.167989; 0.314374
1625; 75; 89; 0; 0; 0; -0.293681; 0.280825; 0.59565
1626; 75; 90; -6.07153e-18; 6.07153e-18; -6.07153e-18; -0.297624; 0.0868975; 0.107217
1627; 75; 92; 1.12757e-17; -1.12757e-17; 1.12757e-17; -0.653492; 0.874143; 0.181776
1628; 75; 96; 0; 0; 0; -0.107443; 0.0438714; 0.0267739
1629; 75; 97; -8.67362e-18; 8.67362e-18; -8.67362e-18; -0.131558; -0.240114; 0.414737
1630; 75; 98; -8.67362e-19; 8.67362e-19; -8.67362e-19; -0.185025; 0.00911666; 0.0181559
1631; 75; 101; 2.77556e-17; -2.77556e-17; 2.94903e-17; 1.49726; 1.71831; 0.625112
1632; 75; 106; 6.07153e-18; -6.07153e-18; 6.93889e-18; 0.129575; 1.36382; -0.234178
1633; 75; 111; -1.73472e-18; 1.73472e-18; -1.73472e-18; -0.344359; -0.0568164; 0.177257
1634; 75; 112; -3.46945e-18; 3.46945e-18; -3.46945e-18; -0.114038; 0.0474443; -0.0332704
1635; 75; 114; 8.67362e-19; -8.67362e-19; 1.73472e-18; -0.590293; 1.49364; 0.271714
1636; 75; 118; 0; 0; 0; -0.0141067; -0.000894977; 0.00887667
1637; 75; 120; 3.46945e-18; -3.46945e-18; 3.46945e-18; -0.173398; -0.0823015; 0.666999
1638; 75; 122; 0; 0; 0; -0.102493; -0.0624621; 0.248217
1639; 75; 126; 0; 0; 0; -0.0980284; -0.00206795; 0.00948089
1640; 75; 134; 3.55618e-17; -3.55618e-17; 3.72966e-17; 0.162181; 0.807633; 1.51964
1641; 75; 135; 1.04083e-17; -1.04083e-17; 1.04083e-17; -0.374574; 0.0100736; 0.325285
1642; 75; 140; -2.60209e-18; 2.60209e-18; -2.60209e-18; 0.311325; -0.0649421; 0.988427
1643; 75; 143; 0; 0; 0; 0.000883839; -0.000427574; -0.00054243
1644; 75; 147; 0; 0; 0; 0.428276; 0.0177712; 0.106519
1645; 75; 149; 7.80626e-18; -7.80626e-18; 8.67362e-18; 0.781446; 1.48124; 1.19246
1646; 75; 162; 5.20417e-18; -5.20417e-18; 5.20417e-18; -0.52204; 0.566283; -0.119457
1647; 75; 163; 4.33681e-18; -4.33681e-18; 4.33681e-18; -0.051603; 0.240661; -0.233236
1648; 75; 164; 6.07153e-18; -6.07153e-18; 6.93889e-18; -0.432511; 0.320413; 0.161715
1649; 75; 169; -8.67362e-19; 8.67362e-19; -8.67362e-19; -0.110569; 0.000949707; 0.0368736
1650; 75; 173; -1.04083e-17; 1.04083e-17; -1.04083e-17; -0.740171; 0.484784; 0.284513
1651; 75; 180; 6.07153e-18; -6.07153e-18; 6.93889e-18; -0.168244; -0.0907687; 0.456113
1652; 75; 189; -7.80626e-18; 7.80626e-18; -7.80626e-18; -0.221069; 0.142232; 0.146482
1653; 75; 194; 3.46945e-18; -3.46945e-18; 3.46945e-18; -0.0462167; 0.899406; -0.153053
1654; 76; 77; -5.55112e-17; 5.55112e-17; 6.93889e-18; -0.10635; -0.177308; 0.874154
1655; 76; 85; 5.55112e-17; 0; -6.93889e-18; 0.00586849; -0.012294; 0.00852715
1656; 76; 86; 0; 0; 0; 1.13233; 1.49003; 0.659497
1657; 76; 88; 1.11022e-16; -5.55112e-17; -2.08167e-17; -0.458436; 0.167989; 0.314374
1658; 76; 92; 0; 0; 0; -0.653492; 0.874143; 0.181776
1659; 76; 97; 5.55112e-17; 0; -6.93889e-18; -0.131558; -0.240114; 0.414737
1660; 76; 98; 5.55112e-17; 0; -6.93889e-18; -0.185025; 0.00911666; 0.0181559
1661; 76; 101; -5.55112e-17; 5.55112e-17; 6.93889e-18; 1.49726; 1.71831; 0.625112
1662; 76; 106; -5.55112e-17; 5.55112e-17; 6.93889e-18; 0.129575; 1.36382; -0.234178
1663; 76; 111; 5.55112e-17; 0; -6.93889e-18; -0.344359; -0.0568164; 0.177257
1664; 76; 112; 5.55112e-17; 0; -6.93889e-18; -0.114038; 0.0474443; -0.0332704
1665; 76; 114; -5.55112e-17; 5.55112e-17; 6.93889e-18; -0.590293; 1.49364; 0.271714
1666; 76; 118; 1.11022e-16; -5.55112e-17; -2.08167e-17; -0.0141067; -0.000894977; 0.00887667
1667; 76; 120; -5.55112e-17; 5.55112e-17; 6.93889e-18; -0.173398; -0.0823015; 0.666999
1668; 76; 122; -5.55112e-17; 5.55112e-17; 6.93889e-18; -0.102493; -0.0624621; 0.248217
1669; 76; 126; 0; 0; 0; -0.0980284; -0.00206795; 0.00948089
1670; 76; 134; 0; 0; 0; 0.162181; 0.807633; 1.51964
1671; 76; 135; 5.55112e-17; 0; -6.93889e-18; -0.374574; 0.0100736; 0.325285
1672; 76; 142; 0; 0; 0; 0.184952; 0.0885356; -0.0644098
1673; 76; 149; -5.55112e-17; 5.55112e-17; 6.93889e-18; 0.781446; 1.48124; 1.19246
1674; 76; 162; -1.11022e-16; 5.55112e-17; 1.38778e-17; -0.52204; 0.566283; -0.119457
1675; 76; 163; 0; 0; 0; -0.051603; 0.240661; -0.233236
1676; 76; 169; 1.11022e-16; -5.55112e-17; -2.08167e-17; -0.110569; 0.000949707; 0.0368736
1677; 76; 173; 5.55112e-17; 0; -6.93889e-18; -0.740171; 0.484784; 0.284513
1678; 76; 179; 0; 0; 0; -0.50319; -0.0520636; 0.470595
1679; 76; 180; 0; 0; 0; -0.168244; -0.0907687; 0.456113
1680; 76; 185; -5.55112e-17; 5.55112e-17; 6.93889e-18; -0.677906; 1.02877; -0.367395
1681; 76; 194; 5.55112e-17; 0; -6.93889e-18; -0.0462167; 0.899406; -0.153053
1682; 77; 80; -1.38778e-17; -2.77556e-17; 1.11022e-16; -0.317366; 0.332169; 0.715957
1683; 77; 81; -1.38778e-17; -4.16334e-17; 1.66533e-16; -0.299157; 0.582702; 1.3654
1684; 77; 82; 6.93889e-18; 0; -5.55112e-17; 0.33056; -0.287884; 0.0699657
1685; 77; 84; 6.93889e-18; 0; -5.55112e-17; -0.336501; 0.543161; 0.255467
1686; 77; 85; 0; 0; 0; 0.00586849; -0.012294; 0.00852715
1687; 77; 88; -6.93889e-18; -1.38778e-17; 5.55112e-17; -0.458436; 0.167989; 0.314374
1688; 77; 89; -6.93889e-18; -1.38778e-17; 5.55112e-17; -0.293681; 0.280825; 0.59565
1689; 77; 90; 0; 0; 0; -0.297624; 0.0868975; 0.107217
1690; 77; 92; -1.38778e-17; -2.77556e-17; 1.11022e-16; -0.653492; 0.874143; 0.181776
1691; 77; 96; 2.08167e-17; 2.77556e-17; -1.66533e-16; -0.107443; 0.0438714; 0.0267739
1692; 77; 98; -1.38778e-17; -2.77556e-17; 1.11022e-16; -0.185025; 0.00911666; 0.0181559
1693; 77; 106; 6.93889e-18; 0; -5.55112e-17; 0.129575; 1.36382; -0.234178
1694; 77; 110; -6.93889e-18; -1.38778e-17; 5.55112e-17; 0.113432; -0.11484; 0.0794411
1695; 77; 111; 0; 0; 0; -0.344359; -0.0568164; 0.177257
1696; 77; 112; -1.38778e-17; -2.77556e-17; 1.11022e-16; -0.114038; 0.0474443; -0.0332704
1697; 77; 114; -6.93889e-18; -1.38778e-17; 5.55112e-17; -0.590293; 1.49364; 0.271714
1698; 77; 120; 0; 0; 0; -0.173398; -0.0823015; 0.666999
1699; 77; 124; 0; 0; 0; 0.00244775; -0.0085433; -0.00308358
1700; 77; 130; 0; 0; 0; 0.880119; 0.150474; 1.45884
1701; 77; 135; 0; 0; 0; -0.374574; 0.0100736; 0.325285
1702; 77; 138; 6.93889e-18; 0; -5.55112e-17; 0.0586351; 0.265623; -0.148431
1703; 77; 140; 6.93889e-18; 0; -5.55112e-17; 0.311325; -0.0649421; 0.988427
1704; 77; 143; 6.93889e-18; 0; -5.55112e-17; 0.000883839; -0.000427574; -0.00054243
1705; 77; 149; 6.93889e-18; 0; -5.55112e-17; 0.781446; 1.48124; 1.19246
1706; 77; 162; -1.38778e-17; -2.77556e-17; 1.11022e-16; -0.52204; 0.566283; -0.119457
1707; 77; 164; 6.93889e-18; 0; -5.55112e-17; -0.432511; 0.320413; 0.161715
1708; 77; 168; 0; 0; 0; 0.710454; 0.47881; -0.218669
1709; 77; 173; -1.38778e-17; -4.16334e-17; 1.66533e-16; -0.740171; 0.484784; 0.284513
1710; 77; 176; 6.93889e-18; 0; -5.55112e-17; -0.45857; 0.933503; 0.538439
1711; 77; 180; 6.93889e-18; 0; -5.55112e-17; -0.168244; -0.0907687; 0.456113
1712; 77; 183; 6.93889e-18; 0; -5.55112e-17; 0.290586; 0.0306385; -0.0602161
1713; 77; 188; 1.38778e-17; 1.38778e-17; -1.11022e-16; -0.451111; 0.892134; 0.743016
1714; 77; 189; -6.93889e-18; -1.38778e-17; 5.55112e-17; -0.221069; 0.142232; 0.146482
1715; 77; 194; 6.93889e-18; 0; -5.55112e-17; -0.0462167; 0.899406; -0.153053
1716; 77; 195; 6.93889e-18; 0; -5.55112e-17; 0.373675; -0.430403; 0.0930082
1717; 78; 86; -1.11022e-16; -1.38778e-17; -2.77556e-17; 1.13233; 1.49003; 0.659497
1718; 78; 110; 0; 0; 0; 0.113432; -0.11484; 0.0794411
1719; 78; 144; 1.11022e-16; 1.38778e-17; 0; 0.175559; 0.156205; 0.386334
1720; 78; 168; -1.11022e-16; -1.38778e-17; -2.77556e-17; 0.710454; 0.47881; -0.218669
1721; 79; 116; 0; 0; 0; 0.0147142; 0.46542; -0.292864
1722; 79; 118; 0; 0; 0; -0.0141067; -0.000894977; 0.00887667
1723; 79; 135; 0; 0; 0; -0.374574; 0.0100736; 0.325285
1724; 80; 82; 0; 0; 0; 0.33056; -0.287884; 0.0699657
1725; 80; 83; -2.77556e-17; 0; 5.55112e-17; -0.0503209; 0.00335509; 0.0280658
1726; 80; 84; -5.55112e-17; 2.77556e-17; 1.11022e-16; -0.336501; 0.543161; 0.255467
1727; 80; 88; 0; 0; 0; -0.458436; 0.167989; 0.314374
1728; 80; 89; -2.498e-16; 2.498e-16; 5.55112e-16; -0.293681; 0.280825; 0.59565
1729; 80; 90; 0; -2.77556e-17; -5.55112e-17; -0.297624; 0.0868975; 0.107217
1730; 80; 91; 0; 0; 0; 0.371226; 0.797935; 0.529132
1731; 80; 97; 0; -2.77556e-17; -5.55112e-17; -0.131558; -0.240114; 0.414737
1732; 80; 98; 0; -2.77556e-17; -5.55112e-17; -0.185025; 0.00911666; 0.0181559
1733; 80; 102; 0; 0; 0; -0.0427568; -0.0835201; 0.0173328
1734; 80; 110; 0; -2.77556e-17; -5.55112e-17; 0.113432; -0.11484; 0.0794411
1735; 80; 111; 0; -2.77556e-17; -5.55112e-17; -0.344359; -0.0568164; 0.177257
1736; 80; 120; 0; 0; 0; -0.173398; -0.0823015; 0.666999
1737; 80; 121; 0; -2.77556e-17; -5.55112e-17; 1.04574; -0.768825; 0.202238
1738; 80; 124; -2.77556e-17; 0; 5.55112e-17; 0.00244775; -0.0085433; -0.00308358
1739; 80; 125; 2.77556e-17; -5.55112e-17; -1.11022e-16; 0.457759; 0.845308; 1.90629
1740; 80; 126; -5.55112e-17; 2.77556e-17; 1.11022e-16; -0.0980284; -0.00206795; 0.00948089
1741; 80; 134; 0; -2.77556e-17; -5.55112e-17; 0.162181; 0.807633; 1.51964
1742; 80; 135; -2.77556e-17; 0; 5.55112e-17; -0.374574; 0.0100736; 0.325285
1743; 80; 138; -2.77556e-17; 0; 5.55112e-17; 0.0586351; 0.265623; -0.148431
1744; 80; 140; 2.77556e-17; -5.55112e-17; -1.11022e-16; 0.311325; -0.0649421; 0.988427
1745; 80; 143; 0; 0; 0; 0.000883839; -0.000427574; -0.00054243
1746; 80; 150; 0; -2.77556e-17; -5.55112e-17; 0.510219; 1.1815; 0.779214
1747; 80; 164; 0; 0; 0; -0.432511; 0.320413; 0.161715
1748; 80; 168; -5.55112e-17; 2.77556e-17; 1.11022e-16; 0.710454; 0.47881; -0.218669
1749; 80; 170; -2.77556e-17; 0; 5.55112e-17; 0.281231; 0.0111975; -0.0296202
1750; 80; 175; -8.32667e-17; 5.55112e-17; 1.66533e-16; -0.630504; 0.364581; 1.22612
1751; 80; 176; 0; -2.77556e-17; -5.55112e-17; -0.45857; 0.933503; 0.538439
1752; 80; 178; 0; 0; 0; -0.355367; 0.222103; 0.325857
1753; 80; 179; 0; 0; 0; -0.50319; -0.0520636; 0.470595
1754; 80; 180; 0; 0; 0; -0.168244; -0.0907687; 0.456113
1755; 80; 181; -2.77556e-17; 0; 5.55112e-17; -0.041223; -0.180728; 0.0860219
1756; 80; 183; 2.77556e-17; -5.55112e-17; -1.11022e-16; 0.290586; 0.0306385; -0.0602161
1757; 80; 189; 0; 0; 0; -0.221069; 0.142232; 0.146482
1758; 80; 195; 0; 0; 0; 0.373675; -0.430403; 0.0930082
1759; 81; 82; -2.77556e-17; 5.55112e-17; 1.11022e-16; 0.33056; -0.287884; 0.0699657
1760; 81; 83; 2.77556e-17; -5.55112e-17; -1.11022e-16; -0.0503209; 0.00335509; 0.0280658
1761; 81; 84; 0; 0; 0; -0.336501; 0.543161; 0.255467
1762; 81; 85; 2.77556e-17; -5.55112e-17; -1.11022e-16; 0.00586849; -0.012294; 0.00852715
1763; 81; 86; 0; 0; 0; 1.13233; 1.49003; 0.659497
1764; 81; 88; -2.77556e-17; 5.55112e-17; 1.11022e-16; -0.458436; 0.167989; 0.314374
1765; 81; 89; 2.77556e-17; -5.55112e-17; -1.11022e-16; -0.293681; 0.280825; 0.59565
1766; 81; 92; -2.77556e-17; 5.55112e-17; 2.22045e-16; -0.653492; 0.874143; 0.181776
1767; 81; 96; 0; 0; 0; -0.107443; 0.0438714; 0.0267739
1768; 81; 97; 2.77556e-17; -5.55112e-17; -1.11022e-16; -0.131558; -0.240114; 0.414737
1769; 81; 101; 0; 0; 0; 1.49726; 1.71831; 0.625112
1770; 81; 106; -2.77556e-17; 5.55112e-17; 1.11022e-16; 0.129575; 1.36382; -0.234178
1771; 81; 107; 0; 0; 0; 1.70845; 0.335972; 0.132956
1772; 81; 110; 5.55112e-17; -1.11022e-16; -2.22045e-16; 0.113432; -0.11484; 0.0794411
1773; 81; 121; 5.55112e-17; -1.11022e-16; -2.22045e-16; 1.04574; -0.768825; 0.202238
1774; 81; 125; -2.77556e-17; 5.55112e-17; 1.11022e-16; 0.457759; 0.845308; 1.90629
1775; 81; 134; -2.77556e-17; 5.55112e-17; 1.11022e-16; 0.162181; 0.807633; 1.51964
1776; 81; 138; -2.77556e-17; 5.55112e-17; 1.11022e-16; 0.0586351; 0.265623; -0.148431
1777; 81; 143; -2.77556e-17; 5.55112e-17; 1.11022e-16; 0.000883839; -0.000427574; -0.00054243
1778; 81; 149; 2.77556e-17; -5.55112e-17; -1.11022e-16; 0.781446; 1.48124; 1.19246
1779; 81; 163; -2.77556e-17; 5.55112e-17; 1.11022e-16; -0.051603; 0.240661; -0.233236
1780; 81; 164; -2.77556e-17; 5.55112e-17; 1.11022e-16; -0.432511; 0.320413; 0.161715
1781; 81; 167; 5.55112e-17; -1.11022e-16; -2.22045e-16; 2.36444; 1.71596; 1.44125
1782; 81; 168; 2.77556e-17; -5.55112e-17; -1.11022e-16; 0.710454; 0.47881; -0.218669
1783; 81; 176; 2.77556e-17; -5.55112e-17; -1.11022e-16; -0.45857; 0.933503; 0.538439
1784; 81; 178; 0; 0; 0; -0.355367; 0.222103; 0.325857
1785; 81; 180; -2.77556e-17; 5.55112e-17; 1.11022e-16; -0.168244; -0.0907687; 0.456113
1786; 81; 188; 0; 0; 0; -0.451111; 0.892134; 0.743016
1787; 81; 194; 2.77556e-17; -5.55112e-17; -1.11022e-16; -0.0462167; 0.899406; -0.153053
1788; 81; 195; 0; 0; 0; 0.373675; -0.430403; 0.0930082
1789; 82; 83; -2.77556e-17; 0; -6.93889e-18; -0.0503209; 0.00335509; 0.0280658
1790; 82; 84; -2.77556e-17; 0; -6.93889e-18; -0.336501; 0.543161; 0.255467
1791; 82; 85; -2.77556e-17; 0; -6.93889e-18; 0.00586849; -0.012294; 0.00852715
1792; 82; 86; 0; 0; 0; 1.13233; 1.49003; 0.659497
1793; 82; 88; -2.77556e-17; 0; -6.93889e-18; -0.458436; 0.167989; 0.314374
1794; 82; 89; 8.32667e-17; -1.11022e-16; 2.08167e-17; -0.293681; 0.280825; 0.59565
1795; 82; 90; 0; 0; 0; -0.297624; 0.0868975; 0.107217
1796; 82; 97; 0; 0; 0; -0.131558; -0.240114; 0.414737
1797; 82; 99; -2.77556e-17; 0; -6.93889e-18; -0.214934; -0.108166; 0.939566
1798; 82; 101; -5.55112e-17; 2.77556e-17; -6.93889e-18; 1.49726; 1.71831; 0.625112
1799; 82; 102; 0; 0; 0; -0.0427568; -0.0835201; 0.0173328
1800; 82; 106; 0; -2.77556e-17; 6.93889e-18; 0.129575; 1.36382; -0.234178
1801; 82; 108; -2.77556e-17; 0; -6.93889e-18; 0.428422; -0.230416; -0.0286411
1802; 82; 110; 0; -2.77556e-17; 6.93889e-18; 0.113432; -0.11484; 0.0794411
1803; 82; 111; -2.77556e-17; 0; -6.93889e-18; -0.344359; -0.0568164; 0.177257
1804; 82; 117; -5.55112e-17; 2.77556e-17; -6.93889e-18; 0.251046; -0.210899; 0.306247
1805; 82; 118; 0; -2.77556e-17; 6.93889e-18; -0.0141067; -0.000894977; 0.00887667
1806; 82; 120; 0; -2.77556e-17; 6.93889e-18; -0.173398; -0.0823015; 0.666999
1807; 82; 125; 5.55112e-17; -5.55112e-17; 1.38778e-17; 0.457759; 0.845308; 1.90629
1808; 82; 127; 8.32667e-17; -8.32667e-17; 2.08167e-17; 0.264904; -0.279334; 0.0861948
1809; 82; 130; -8.32667e-17; 5.55112e-17; -1.38778e-17; 0.880119; 0.150474; 1.45884
1810; 82; 134; -8.32667e-17; 5.55112e-17; -2.08167e-17; 0.162181; 0.807633; 1.51964
1811; 82; 135; 0; 0; 0; -0.374574; 0.0100736; 0.325285
1812; 82; 138; -2.77556e-17; 0; -6.93889e-18; 0.0586351; 0.265623; -0.148431
1813; 82; 140; 0; 0; 0; 0.311325; -0.0649421; 0.988427
1814; 82; 142; 0; 0; 0; 0.184952; 0.0885356; -0.0644098
1815; 82; 143; -2.77556e-17; 0; -6.93889e-18; 0.000883839; -0.000427574; -0.00054243
1816; 82; 149; 0; 0; 0; 0.781446; 1.48124; 1.19246
1817; 82; 158; 0; 0; 0; -0.0341688; -0.00983025; 0.355217
1818; 82; 163; -2.77556e-17; 0; -6.93889e-18; -0.051603; 0.240661; -0.233236
1819; 82; 164; -2.77556e-17; 0; -6.93889e-18; -0.432511; 0.320413; 0.161715
1820; 82; 166; -2.77556e-17; 0; -6.93889e-18; 1.65807; 0.716292; -0.340136
1821; 82; 167; 1.38778e-16; -1.38778e-16; 2.77556e-17; 2.36444; 1.71596; 1.44125
1822; 82; 168; -5.55112e-17; 2.77556e-17; -6.93889e-18; 0.710454; 0.47881; -0.218669
1823; 82; 170; -2.77556e-17; 0; -6.93889e-18; 0.281231; 0.0111975; -0.0296202
1824; 82; 174; 5.55112e-17; -5.55112e-17; 1.38778e-17; 0.376376; 0.444197; -0.0829653
1825; 82; 175; -2.77556e-17; 0; -6.93889e-18; -0.630504; 0.364581; 1.22612
1826; 82; 176; 0; 0; 0; -0.45857; 0.933503; 0.538439
1827; 82; 178; 0; 0; 0; -0.355367; 0.222103; 0.325857
1828; 82; 179; -2.77556e-17; 0; -6.93889e-18; -0.50319; -0.0520636; 0.470595
1829; 82; 180; -2.77556e-17; 0; -6.93889e-18; -0.168244; -0.0907687; 0.456113
1830; 82; 181; 0; 0; 0; -0.041223; -0.180728; 0.0860219
1831; 82; 188; 0; -2.77556e-17; 6.93889e-18; -0.451111; 0.892134; 0.743016
1832; 82; 189; 0; 0; 0; -0.221069; 0.142232; 0.146482
1833; 82; 192; 0; 0; 0; 0.751919; 0.427222; -0.781838
1834; 82; 194; -2.77556e-17; 0; -6.93889e-18; -0.0462167; 0.899406; -0.153053
1835; 82; 195; 0; 0; 0; 0.373675; -0.430403; 0.0930082
1836; 82; 197; 2.77556e-17; -5.55112e-17; 6.93889e-18; 0.487801; -0.0417098; -0.198491
1837; 83; 84; 2.08167e-17; -1.30104e-18; -1.04083e-17; -0.336501; 0.543161; 0.255467
1838; 83; 85; 0; 0; 0; 0.00586849; -0.012294; 0.00852715
1839; 83; 88; -1.04083e-17; 6.50521e-19; 5.20417e-18; -0.458436; 0.167989; 0.314374
1840; 83; 92; 3.1225e-17; -1.95156e-18; -1.56125e-17; -0.653492; 0.874143; 0.181776
