# FractureId; NumTraces
0; 11
# TraceId; Tips; Length
1201; true; 0.0166911
139; true; 0.0166911
1570; true; 0.0166911
115; true; 0.0166911
2433; true; 0.0166911
671; true; 0.0166911
2221; true; 0.0166911
2472; true; 0.0166911
1636; true; 0.0166911
1393; true; 0.0166911
313; true; 0.0166911
1291; true; 0.0166911
1722; true; 0.0166911
2308; true; 0.0166911
2362; true; 0.0166911
535; true; 0.0166911
737; true; 0.0166911
400; true; 0.0166911
1805; true; 0.0166911
422; true; 0.0166911
2312; true; 0.0166911
2034; true; 0.0166911
827; true; 0.0166911
2259; true; 0.0166911
2452; true; 0.0166911
512; true; 0.0166911
1353; true; 0.0166911
# FractureId; NumTraces
119; 18
# TraceId; Tips; Length
2525; true; 0.857276
2526; true; 0.588093
2524; true; 0.452189
2527; true; 0.300929
2523; true; 0.227536
2313; true; 0.197573
877; true; 0.197573
1120; true; 0.197573
1394; true; 0.197573
2068; true; 0.197573
22; true; 0.197573
2363; true; 0.197573
2489; true; 0.197573
828; true; 0.197573
672; true; 0.197573
2222; true; 0.197573
1158; true; 0.197573
2473; true; 0.197573
# FractureId; NumTraces
120; 65
# TraceId; Tips; Length
2538; true; 2.05589
2536; true; 1.57379
2539; true; 1.50447
2548; true; 1.17117
2528; true; 1.11886
2534; true; 1.03833
2537; true; 1.01157
2547; true; 0.929417
2552; true; 0.913506
2544; true; 0.884206
2543; true; 0.857276
2531; true; 0.812963
1910; true; 0.694066
2004; true; 0.694066
2415; true; 0.694066
1527; true; 0.694066
1354; true; 0.694066
2434; true; 0.694066
2453; true; 0.694066
2364; true; 0.694066
2223; true; 0.694066
2120; true; 0.694066
2069; true; 0.694066
2035; true; 0.694066
2474; true; 0.694066
116; true; 0.694066
1806; true; 0.694066
909; true; 0.694066
829; true; 0.694066
738; true; 0.694066
673; true; 0.694066
1875; true; 0.694066
1224; true; 0.694066
1292; true; 0.694066
1395; true; 0.694066
1480; true; 0.694066
1571; true; 0.694066
1637; true; 0.694066
1667; true; 0.694066
1698; true; 0.694066
578; true; 0.694066
480; true; 0.694066
314; true; 0.694066
401; true; 0.694066
74; true; 0.694066
1019; true; 0.694066
1159; true; 0.694066
2490; true; 0.694066
2102; true; 0.694066
1736; true; 0.694066
2553; true; 0.577521
2542; true; 0.562034
2533; true; 0.496904
2530; true; 0.496203
2549; true; 0.494554
2554; true; 0.378114
2541; true; 0.339087
2532; true; 0.309879
2551; true; 0.300929
2550; true; 0.298337
2546; true; 0.283008
2540; true; 0.245713
2545; true; 0.116559
2529; true; 0.0094068
2535; true; 0.0011217
# FractureId; NumTraces
121; 29
# TraceId; Tips; Length
2560; true; 3.25765
2556; true; 2.13496
2557; true; 1.72855
242; true; 1.31361
2272; true; 1.31361
2143; true; 1.31361
1948; true; 1.31361
1773; true; 1.31361
1737; true; 1.31361
1608; true; 1.31361
1528; true; 1.31361
1309; true; 1.31361
1077; true; 1.31361
1020; true; 1.31361
929; true; 1.31361
878; true; 1.31361
787; true; 1.31361
739; true; 1.31361
674; true; 1.31361
1260; true; 1.31361
481; true; 1.31361
274; true; 1.31361
178; true; 1.31361
2559; true; 1.03833
2561; true; 0.884206
2562; true; 0.494554
2558; true; 0.309879
2563; true; 0.204357
2555; true; 0.0094068
# FractureId; NumTraces
122; 26
# TraceId; Tips; Length
2566; true; 2.05589
2564; true; 1.8515
2571; true; 1.28566
2569; true; 1.17117
2573; true; 0.913506
2568; true; 0.562034
2565; true; 0.496203
2572; true; 0.300929
2570; true; 0.298337
2454; true; 0.275714
579; true; 0.275714
1021; true; 0.275714
1160; true; 0.275714
1572; true; 0.275714
2365; true; 0.275714
2435; true; 0.275714
2491; true; 0.275714
117; true; 0.275714
2224; true; 0.275714
2121; true; 0.275714
2070; true; 0.275714
1668; true; 0.275714
1638; true; 0.275714
830; true; 0.275714
402; true; 0.275714
2567; true; 0.245713
# FractureId; NumTraces
123; 16
# TraceId; Tips; Length
2576; true; 2.05589
1022; true; 1.11886
2036; true; 1.11886
2366; true; 1.11886
2528; true; 1.11886
879; true; 1.11886
1396; true; 1.11886
1481; true; 1.11886
1949; true; 1.11886
2071; true; 1.11886
2416; true; 1.11886
2492; true; 1.11886
2577; true; 0.562034
2574; true; 0.496203
2578; true; 0.494554
2575; true; 0.0011217
# FractureId; NumTraces
124; 20
# TraceId; Tips; Length
2579; true; 2.13496
2580; true; 1.72855
2582; true; 1.03833
2583; true; 0.884206
2585; true; 0.577521
2581; true; 0.496203
2584; true; 0.494554
1950; true; 0.0094068
2555; true; 0.0094068
1529; true; 0.0094068
1078; true; 0.0094068
362; true; 0.0094068
675; true; 0.0094068
1738; true; 0.0094068
1699; true; 0.0094068
482; true; 0.0094068
930; true; 0.0094068
2297; true; 0.0094068
2529; true; 0.0094068
788; true; 0.0094068
# FractureId; NumTraces
125; 42
# TraceId; Tips; Length
2592; true; 3.25765
2579; true; 2.13496
789; true; 2.13496
2367; true; 2.13496
1079; true; 2.13496
2005; true; 2.13496
1739; true; 2.13496
1876; true; 2.13496
275; true; 2.13496
2556; true; 2.13496
2323; true; 2.13496
2273; true; 2.13496
2193; true; 2.13496
1911; true; 2.13496
1848; true; 2.13496
1774; true; 2.13496
1482; true; 2.13496
1293; true; 2.13496
1225; true; 2.13496
1161; true; 2.13496
1023; true; 2.13496
971; true; 2.13496
931; true; 2.13496
363; true; 2.13496
243; true; 2.13496
1807; true; 2.13496
2589; true; 2.05589
2591; true; 1.83792
2586; true; 1.72855
2594; true; 1.42612
2600; true; 1.24558
2595; true; 1.17117
2601; true; 0.913506
2593; true; 0.884206
2597; true; 0.69092
2602; true; 0.577521
2590; true; 0.562034
2596; true; 0.530846
2587; true; 0.496203
2598; true; 0.494554
2588; true; 0.309879
2599; true; 0.204357
# FractureId; NumTraces
126; 32
# TraceId; Tips; Length
2604; true; 2.05589
2603; true; 1.72855
2608; true; 1.42612
2610; true; 1.28566
2607; true; 0.929417
2611; true; 0.913506
2605; true; 0.779405
2606; true; 0.562034
2609; true; 0.204357
2455; true; 0.0985075
1109; true; 0.0985075
483; true; 0.0985075
75; true; 0.0985075
2072; true; 0.0985075
2122; true; 0.0985075
1669; true; 0.0985075
676; true; 0.0985075
1162; true; 0.0985075
1226; true; 0.0985075
1355; true; 0.0985075
1639; true; 0.0985075
2436; true; 0.0985075
2368; true; 0.0985075
2324; true; 0.0985075
2298; true; 0.0985075
2194; true; 0.0985075
1912; true; 0.0985075
1483; true; 0.0985075
580; true; 0.0985075
2417; true; 0.0985075
621; true; 0.0985075
1740; true; 0.0985075
# FractureId; NumTraces
127; 9
# TraceId; Tips; Length
2612; true; 1.72855
2616; true; 1.42612
2615; true; 0.562034
2613; true; 0.496203
2073; true; 0.394501
2369; true; 0.394501
364; true; 0.394501
1808; true; 0.394501
2614; true; 0.214929
# FractureId; NumTraces
128; 30
# TraceId; Tips; Length
2617; true; 2.20201
2620; true; 2.05589
2628; true; 1.49993
2626; true; 0.925313
2622; true; 0.456481
2619; true; 0.452189
2621; true; 0.378398
2627; true; 0.300929
2625; true; 0.298337
2623; true; 0.245713
179; true; 0.227536
677; true; 0.227536
2523; true; 0.227536
431; true; 0.227536
2493; true; 0.227536
2225; true; 0.227536
1978; true; 0.227536
1877; true; 0.227536
1573; true; 0.227536
1397; true; 0.227536
831; true; 0.227536
442; true; 0.227536
1609; true; 0.227536
1080; true; 0.227536
2317; true; 0.227536
1951; true; 0.227536
1310; true; 0.227536
1530; true; 0.227536
2624; true; 0.116559
2618; true; 0.0011217
# FractureId; NumTraces
129; 7
# TraceId; Tips; Length
880; true; 1.21923
1398; true; 1.21923
2074; true; 1.21923
2494; true; 1.21923
2630; true; 0.562034
2631; true; 0.300929
2629; true; 0.245713
# FractureId; NumTraces
130; 12
# TraceId; Tips; Length
2632; true; 1.72855
2370; true; 1.7104
365; true; 1.7104
678; true; 1.7104
1163; true; 1.7104
1399; true; 1.7104
1700; true; 1.7104
1809; true; 1.7104
2075; true; 1.7104
2634; true; 0.562034
2635; true; 0.494554
2633; true; 0.214929
# FractureId; NumTraces
131; 1
# TraceId; Tips; Length
2636; true; 0.452189
# FractureId; NumTraces
132; 13
# TraceId; Tips; Length
2638; true; 0.857276
2640; true; 0.577521
2637; true; 0.562034
881; true; 0.469362
2076; true; 0.469362
2495; true; 0.469362
679; true; 0.469362
2226; true; 0.469362
1164; true; 0.469362
1400; true; 0.469362
2154; true; 0.469362
2475; true; 0.469362
2639; true; 0.300929
# FractureId; NumTraces
133; 6
# TraceId; Tips; Length
2642; true; 2.05589
2564; true; 1.8515
1574; true; 1.8515
2371; true; 1.8515
2641; true; 0.496203
2643; true; 0.245713
# FractureId; NumTraces
134; 70
# TraceId; Tips; Length
2649; true; 2.05589
276; true; 1.72855
2580; true; 1.72855
1165; true; 1.72855
366; true; 1.72855
2006; true; 1.72855
2632; true; 1.72855
581; true; 1.72855
1810; true; 1.72855
1775; true; 1.72855
2557; true; 1.72855
76; true; 1.72855
1441; true; 1.72855
1640; true; 1.72855
1670; true; 1.72855
1741; true; 1.72855
1849; true; 1.72855
1878; true; 1.72855
2077; true; 1.72855
2103; true; 1.72855
2195; true; 1.72855
2586; true; 1.72855
302; true; 1.72855
315; true; 1.72855
403; true; 1.72855
523; true; 1.72855
758; true; 1.72855
790; true; 1.72855
932; true; 1.72855
972; true; 1.72855
2603; true; 1.72855
1272; true; 1.72855
2612; true; 1.72855
2437; true; 1.72855
2418; true; 1.72855
2456; true; 1.72855
2372; true; 1.72855
118; true; 1.72855
2299; true; 1.72855
2037; true; 1.72855
1913; true; 1.72855
1484; true; 1.72855
1294; true; 1.72855
1227; true; 1.72855
1081; true; 1.72855
1024; true; 1.72855
622; true; 1.72855
538; true; 1.72855
244; true; 1.72855
2123; true; 1.72855
2274; true; 1.72855
2655; true; 1.42612
2661; true; 1.24558
2656; true; 1.17117
2648; true; 1.01157
2654; true; 0.929417
2662; true; 0.913506
2652; true; 0.884206
2650; true; 0.779405
2658; true; 0.69092
2663; true; 0.577521
2651; true; 0.562034
2657; true; 0.530846
2644; true; 0.496203
2659; true; 0.494554
2647; true; 0.441682
2645; true; 0.309879
2653; true; 0.283008
2646; true; 0.214929
2660; true; 0.204357
# FractureId; NumTraces
135; 103
# TraceId; Tips; Length
2690; true; 2.12935
2680; true; 2.11838
2671; true; 2.05589
2668; true; 1.57379
2672; true; 1.50447
2674; true; 1.50037
2673; true; 1.30339
2689; true; 1.28566
2691; true; 1.24558
2683; true; 1.17117
2670; true; 1.01157
2669; true; 0.956749
2681; true; 0.929417
2688; true; 0.925313
2693; true; 0.913506
2687; true; 0.834986
2664; true; 0.812963
2676; true; 0.779405
2682; true; 0.588093
2694; true; 0.577521
2678; true; 0.562034
2684; true; 0.530846
2641; true; 0.496203
2352; true; 0.496203
2275; true; 0.496203
1305; true; 0.496203
2148; true; 0.496203
2457; true; 0.496203
1485; true; 0.496203
119; true; 0.496203
2227; true; 0.496203
2124; true; 0.496203
1671; true; 0.496203
23; true; 0.496203
539; true; 0.496203
680; true; 0.496203
910; true; 0.496203
367; true; 0.496203
1050; true; 0.496203
1025; true; 0.496203
2530; true; 0.496203
2565; true; 0.496203
2574; true; 0.496203
2581; true; 0.496203
1451; true; 0.496203
2613; true; 0.496203
1110; true; 0.496203
2644; true; 0.496203
1701; true; 0.496203
277; true; 0.496203
316; true; 0.496203
1742; true; 0.496203
973; true; 0.496203
1401; true; 0.496203
1641; true; 0.496203
832; true; 0.496203
404; true; 0.496203
1575; true; 0.496203
484; true; 0.496203
513; true; 0.496203
524; true; 0.496203
582; true; 0.496203
536; true; 0.496203
1128; true; 0.496203
1723; true; 0.496203
1811; true; 0.496203
1914; true; 0.496203
1952; true; 0.496203
206; true; 0.496203
2078; true; 0.496203
2104; true; 0.496203
1356; true; 0.496203
1319; true; 0.496203
2155; true; 0.496203
2175; true; 0.496203
2196; true; 0.496203
1295; true; 0.496203
2255; true; 0.496203
2260; true; 0.496203
1228; true; 0.496203
2300; true; 0.496203
2309; true; 0.496203
2325; true; 0.496203
1166; true; 0.496203
2373; true; 0.496203
2438; true; 0.496203
2476; true; 0.496203
213; true; 0.496203
2587; true; 0.496203
623; true; 0.496203
942; true; 0.496203
2007; true; 0.496203
1442; true; 0.496203
791; true; 0.496203
2685; true; 0.494554
2667; true; 0.452189
2677; true; 0.339087
2665; true; 0.309879
2692; true; 0.300929
2679; true; 0.283008
2675; true; 0.245713
2666; true; 0.214929
2686; true; 0.204357
# FractureId; NumTraces
136; 3
# TraceId; Tips; Length
1402; true; 1.95347
1531; true; 1.95347
2374; true; 1.95347
# FractureId; NumTraces
137; 11
# TraceId; Tips; Length
882; true; 0.812963
1403; true; 0.812963
2079; true; 0.812963
2228; true; 0.812963
2496; true; 0.812963
2531; true; 0.812963
2664; true; 0.812963
681; true; 0.812963
2696; true; 0.494554
2697; true; 0.300929
2695; true; 0.214929
# FractureId; NumTraces
138; 55
# TraceId; Tips; Length
2700; true; 2.05589
2705; true; 1.42612
2710; true; 1.24558
2706; true; 1.17117
2698; true; 1.03833
2704; true; 0.929417
2712; true; 0.913506
2703; true; 0.884206
2701; true; 0.779405
2708; true; 0.69092
2713; true; 0.577521
2702; true; 0.562034
2707; true; 0.530846
2709; true; 0.494554
2419; true; 0.309879
77; true; 0.309879
2038; true; 0.309879
1486; true; 0.309879
2197; true; 0.309879
2375; true; 0.309879
1812; true; 0.309879
1743; true; 0.309879
974; true; 0.309879
2588; true; 0.309879
2532; true; 0.309879
2645; true; 0.309879
2665; true; 0.309879
2080; true; 0.309879
2176; true; 0.309879
1404; true; 0.309879
120; true; 0.309879
245; true; 0.309879
368; true; 0.309879
485; true; 0.309879
583; true; 0.309879
792; true; 0.309879
1167; true; 0.309879
1229; true; 0.309879
2125; true; 0.309879
1532; true; 0.309879
1576; true; 0.309879
1702; true; 0.309879
1776; true; 0.309879
1850; true; 0.309879
1879; true; 0.309879
1915; true; 0.309879
1953; true; 0.309879
2008; true; 0.309879
1082; true; 0.309879
2558; true; 0.309879
624; true; 0.309879
2276; true; 0.309879
1026; true; 0.309879
2711; true; 0.300929
2699; true; 0.0011217
# FractureId; NumTraces
139; 18
# TraceId; Tips; Length
2714; true; 1.01157
2720; true; 0.577521
2716; true; 0.562034
486; true; 0.496904
1311; true; 0.496904
1405; true; 0.496904
2081; true; 0.496904
2229; true; 0.496904
2376; true; 0.496904
2497; true; 0.496904
2533; true; 0.496904
1168; true; 0.496904
682; true; 0.496904
369; true; 0.496904
2717; true; 0.494554
2719; true; 0.300929
2718; true; 0.298337
2715; true; 0.245713
# FractureId; NumTraces
140; 62
# TraceId; Tips; Length
2725; true; 3.25765
2731; true; 2.80272
2722; true; 2.05589
2729; true; 1.28566
2727; true; 1.17117
2732; true; 1.16584
1610; true; 1.03833
1129; true; 1.03833
2484; true; 1.03833
8; true; 1.03833
2458; true; 1.03833
1703; true; 1.03833
1744; true; 1.03833
1954; true; 1.03833
1979; true; 1.03833
2039; true; 1.03833
2126; true; 1.03833
2144; true; 1.03833
2149; true; 1.03833
1406; true; 1.03833
2534; true; 1.03833
1487; true; 1.03833
1312; true; 1.03833
2559; true; 1.03833
584; true; 1.03833
883; true; 1.03833
2582; true; 1.03833
1169; true; 1.03833
2277; true; 1.03833
180; true; 1.03833
2698; true; 1.03833
2341; true; 1.03833
2346; true; 1.03833
2377; true; 1.03833
2439; true; 1.03833
2451; true; 1.03833
2009; true; 1.03833
246; true; 1.03833
295; true; 1.03833
487; true; 1.03833
740; true; 1.03833
919; true; 1.03833
1027; true; 1.03833
1083; true; 1.03833
1230; true; 1.03833
1338; true; 1.03833
1533; true; 1.03833
1577; true; 1.03833
2156; true; 1.03833
1916; true; 1.03833
1642; true; 1.03833
1261; true; 1.03833
1813; true; 1.03833
1880; true; 1.03833
2733; true; 0.913506
2726; true; 0.884206
2734; true; 0.577521
2724; true; 0.562034
2728; true; 0.494554
2723; true; 0.339087
2730; true; 0.300929
2721; true; 0.0011217
# FractureId; NumTraces
141; 2
# TraceId; Tips; Length
2617; true; 2.20201
2735; true; 0.0011217
# FractureId; NumTraces
142; 49
# TraceId; Tips; Length
2747; true; 2.12935
2737; true; 2.05589
2748; true; 1.85111
2738; true; 1.50447
2739; true; 1.30339
2745; true; 1.17117
2736; true; 1.01157
2750; true; 0.913506
2743; true; 0.857276
2741; true; 0.779405
2751; true; 0.577521
2742; true; 0.562034
2746; true; 0.494554
2749; true; 0.300929
2744; true; 0.283008
2740; true; 0.245713
1357; true; 0.214929
683; true; 0.214929
278; true; 0.214929
2261; true; 0.214929
2378; true; 0.214929
759; true; 0.214929
1231; true; 0.214929
1814; true; 0.214929
2157; true; 0.214929
405; true; 0.214929
585; true; 0.214929
884; true; 0.214929
1578; true; 0.214929
1672; true; 0.214929
1917; true; 0.214929
2695; true; 0.214929
2646; true; 0.214929
2127; true; 0.214929
2082; true; 0.214929
2440; true; 0.214929
2498; true; 0.214929
1170; true; 0.214929
488; true; 0.214929
1407; true; 0.214929
2614; true; 0.214929
2633; true; 0.214929
833; true; 0.214929
45; true; 0.214929
2666; true; 0.214929
370; true; 0.214929
207; true; 0.214929
2230; true; 0.214929
214; true; 0.214929
# FractureId; NumTraces
143; 65
# TraceId; Tips; Length
2758; true; 3.25765
2764; true; 2.80272
2753; true; 2.05589
2765; true; 1.49993
2763; true; 1.24558
2760; true; 1.17117
2766; true; 1.16584
2767; true; 0.913506
2759; true; 0.884206
2762; true; 0.834986
2768; true; 0.577521
2761; true; 0.494554
2754; true; 0.456481
2752; true; 0.452189
2755; true; 0.356992
2757; true; 0.339087
2756; true; 0.245713
2735; true; 0.0011217
1777; true; 0.0011217
793; true; 0.0011217
1881; true; 0.0011217
920; true; 0.0011217
1955; true; 0.0011217
247; true; 0.0011217
1815; true; 0.0011217
2575; true; 0.0011217
1171; true; 0.0011217
1084; true; 0.0011217
279; true; 0.0011217
1745; true; 0.0011217
2158; true; 0.0011217
2379; true; 0.0011217
9; true; 0.0011217
885; true; 0.0011217
2699; true; 0.0011217
741; true; 0.0011217
2278; true; 0.0011217
443; true; 0.0011217
489; true; 0.0011217
432; true; 0.0011217
1918; true; 0.0011217
1232; true; 0.0011217
1643; true; 0.0011217
2326; true; 0.0011217
834; true; 0.0011217
2535; true; 0.0011217
1980; true; 0.0011217
684; true; 0.0011217
2618; true; 0.0011217
586; true; 0.0011217
537; true; 0.0011217
2347; true; 0.0011217
2721; true; 0.0011217
181; true; 0.0011217
1488; true; 0.0011217
1611; true; 0.0011217
1028; true; 0.0011217
1704; true; 0.0011217
371; true; 0.0011217
2040; true; 0.0011217
2128; true; 0.0011217
2342; true; 0.0011217
1262; true; 0.0011217
1534; true; 0.0011217
296; true; 0.0011217
# FractureId; NumTraces
144; 59
# TraceId; Tips; Length
2780; true; 1.49993
2784; true; 1.2659
2781; true; 1.16584
2777; true; 1.09399
2778; true; 0.925313
2782; true; 0.915757
2786; true; 0.901789
2774; true; 0.884206
2776; true; 0.683671
2771; true; 0.659866
2783; true; 0.577521
2770; true; 0.456481
142; true; 0.452189
2636; true; 0.452189
2310; true; 0.452189
326; true; 0.452189
1882; true; 0.452189
2499; true; 0.452189
2348; true; 0.452189
2619; true; 0.452189
2231; true; 0.452189
742; true; 0.452189
1956; true; 0.452189
444; true; 0.452189
1535; true; 0.452189
1325; true; 0.452189
1172; true; 0.452189
433; true; 0.452189
685; true; 0.452189
417; true; 0.452189
835; true; 0.452189
321; true; 0.452189
182; true; 0.452189
1121; true; 0.452189
2524; true; 0.452189
2380; true; 0.452189
2477; true; 0.452189
1202; true; 0.452189
1313; true; 0.452189
2083; true; 0.452189
1579; true; 0.452189
1981; true; 0.452189
37; true; 0.452189
1339; true; 0.452189
406; true; 0.452189
1408; true; 0.452189
514; true; 0.452189
2752; true; 0.452189
2667; true; 0.452189
886; true; 0.452189
2318; true; 0.452189
1719; true; 0.452189
2159; true; 0.452189
2769; true; 0.378398
2785; true; 0.378114
2773; true; 0.339087
2779; true; 0.300929
2772; true; 0.245713
2775; true; 0.116559
# FractureId; NumTraces
145; 7
# TraceId; Tips; Length
1173; true; 1.57379
2232; true; 1.57379
2536; true; 1.57379
2668; true; 1.57379
2789; true; 0.577521
2788; true; 0.298337
2787; true; 0.245713
# FractureId; NumTraces
146; 12
# TraceId; Tips; Length
1174; true; 0.956749
887; true; 0.956749
1409; true; 0.956749
2084; true; 0.956749
2160; true; 0.956749
2500; true; 0.956749
2669; true; 0.956749
2233; true; 0.956749
2793; true; 0.577521
2791; true; 0.562034
2792; true; 0.300929
2790; true; 0.245713
# FractureId; NumTraces
147; 21
# TraceId; Tips; Length
2794; true; 2.05589
2800; true; 1.28566
2802; true; 0.913506
2797; true; 0.562034
2799; true; 0.494554
1489; true; 0.441682
2234; true; 0.441682
888; true; 0.441682
2327; true; 0.441682
2129; true; 0.441682
1644; true; 0.441682
1175; true; 0.441682
2459; true; 0.441682
2501; true; 0.441682
2647; true; 0.441682
1580; true; 0.441682
587; true; 0.441682
2795; true; 0.356992
2796; true; 0.339087
2801; true; 0.300929
2798; true; 0.116559
# FractureId; NumTraces
148; 9
# TraceId; Tips; Length
686; true; 1.01157
1176; true; 1.01157
2381; true; 1.01157
2648; true; 1.01157
2537; true; 1.01157
2670; true; 1.01157
2714; true; 1.01157
2736; true; 1.01157
2803; true; 0.494554
# FractureId; NumTraces
149; 88
# TraceId; Tips; Length
2811; true; 3.25765
78; true; 2.05589
2177; true; 2.05589
1673; true; 2.05589
1612; true; 2.05589
2382; true; 2.05589
1536; true; 2.05589
2566; true; 2.05589
2589; true; 2.05589
889; true; 2.05589
2649; true; 2.05589
2671; true; 2.05589
743; true; 2.05589
2722; true; 2.05589
248; true; 2.05589
372; true; 2.05589
2010; true; 2.05589
2041; true; 2.05589
2130; true; 2.05589
2235; true; 2.05589
2198; true; 2.05589
24; true; 2.05589
2328; true; 2.05589
2343; true; 2.05589
2794; true; 2.05589
2349; true; 2.05589
2753; true; 2.05589
2420; true; 2.05589
2441; true; 2.05589
2460; true; 2.05589
2485; true; 2.05589
2502; true; 2.05589
2538; true; 2.05589
2737; true; 2.05589
2576; true; 2.05589
2604; true; 2.05589
2620; true; 2.05589
2642; true; 2.05589
2700; true; 2.05589
1320; true; 2.05589
434; true; 2.05589
490; true; 2.05589
588; true; 2.05589
1982; true; 2.05589
794; true; 2.05589
943; true; 2.05589
975; true; 2.05589
1029; true; 2.05589
1085; true; 2.05589
407; true; 2.05589
1233; true; 2.05589
183; true; 2.05589
1296; true; 2.05589
1323; true; 2.05589
1410; true; 2.05589
1490; true; 2.05589
1581; true; 2.05589
1645; true; 2.05589
1705; true; 2.05589
1778; true; 2.05589
121; true; 2.05589
1816; true; 2.05589
1851; true; 2.05589
1883; true; 2.05589
1919; true; 2.05589
1957; true; 2.05589
625; true; 2.05589
1263; true; 2.05589
1111; true; 2.05589
2279; true; 2.05589
2819; true; 1.28566
2820; true; 1.24558
2815; true; 1.17117
2821; true; 1.16584
2814; true; 0.929417
2822; true; 0.913506
2812; true; 0.884206
2808; true; 0.779405
2810; true; 0.562034
2816; true; 0.530846
2817; true; 0.494554
2805; true; 0.456481
2804; true; 0.378398
2806; true; 0.356992
2809; true; 0.339087
2818; true; 0.298337
2807; true; 0.245713
2813; true; 0.116559
# FractureId; NumTraces
150; 14
# TraceId; Tips; Length
491; true; 1.50447
1411; true; 1.50447
1746; true; 1.50447
2383; true; 1.50447
2539; true; 1.50447
687; true; 1.50447
2085; true; 1.50447
2236; true; 1.50447
2672; true; 1.50447
2738; true; 1.50447
2826; true; 0.577521
2823; true; 0.562034
2824; true; 0.494554
2825; true; 0.300929
# FractureId; NumTraces
151; 10
# TraceId; Tips; Length
2804; true; 0.378398
2503; true; 0.378398
688; true; 0.378398
836; true; 0.378398
1412; true; 0.378398
2237; true; 0.378398
2621; true; 0.378398
2769; true; 0.378398
2828; true; 0.300929
2827; true; 0.245713
# FractureId; NumTraces
152; 2
# TraceId; Tips; Length
744; true; 2.58643
2384; true; 2.58643
# FractureId; NumTraces
153; 9
# TraceId; Tips; Length
1413; true; 1.30339
1537; true; 1.30339
2673; true; 1.30339
689; true; 1.30339
890; true; 1.30339
2353; true; 1.30339
2739; true; 1.30339
795; true; 1.30339
2829; true; 0.494554
# FractureId; NumTraces
154; 7
# TraceId; Tips; Length
837; true; 1.50037
2504; true; 1.50037
690; true; 1.50037
1414; true; 1.50037
2238; true; 1.50037
2674; true; 1.50037
2830; true; 0.300929
# FractureId; NumTraces
155; 27
# TraceId; Tips; Length
2835; true; 1.16584
2833; true; 0.884206
2805; true; 0.456481
184; true; 0.456481
1086; true; 0.456481
1177; true; 0.456481
435; true; 0.456481
2770; true; 0.456481
2622; true; 0.456481
2486; true; 0.456481
2385; true; 0.456481
1983; true; 0.456481
1582; true; 0.456481
1415; true; 0.456481
1340; true; 0.456481
1264; true; 0.456481
891; true; 0.456481
838; true; 0.456481
1884; true; 0.456481
1958; true; 0.456481
1613; true; 0.456481
2280; true; 0.456481
1538; true; 0.456481
2754; true; 0.456481
2832; true; 0.339087
2834; true; 0.300929
2831; true; 0.245713
# FractureId; NumTraces
156; 6
# TraceId; Tips; Length
691; true; 0.659866
1416; true; 0.659866
2386; true; 0.659866
2505; true; 0.659866
2771; true; 0.659866
2836; true; 0.300929
# FractureId; NumTraces
158; 24
# TraceId; Tips; Length
2839; true; 1.28566
2837; true; 0.884206
185; true; 0.356992
1539; true; 0.356992
408; true; 0.356992
2806; true; 0.356992
2795; true; 0.356992
2755; true; 0.356992
2506; true; 0.356992
2442; true; 0.356992
2387; true; 0.356992
2281; true; 0.356992
2239; true; 0.356992
1984; true; 0.356992
1885; true; 0.356992
1817; true; 0.356992
1583; true; 0.356992
1417; true; 0.356992
1087; true; 0.356992
839; true; 0.356992
436; true; 0.356992
1959; true; 0.356992
2840; true; 0.300929
2838; true; 0.116559
# FractureId; NumTraces
159; 47
# TraceId; Tips; Length
2847; true; 1.28566
2849; true; 1.16584
2846; true; 0.925313
2842; true; 0.857276
2844; true; 0.588093
2841; true; 0.562034
2848; true; 0.300929
2845; true; 0.298337
2314; true; 0.245713
2827; true; 0.245713
2790; true; 0.245713
208; true; 0.245713
2787; true; 0.245713
2756; true; 0.245713
2240; true; 0.245713
25; true; 0.245713
1122; true; 0.245713
1491; true; 0.245713
1886; true; 0.245713
1418; true; 0.245713
2772; true; 0.245713
2507; true; 0.245713
2461; true; 0.245713
2105; true; 0.245713
2567; true; 0.245713
2623; true; 0.245713
692; true; 0.245713
2675; true; 0.245713
1046; true; 0.245713
2161; true; 0.245713
1358; true; 0.245713
2478; true; 0.245713
2807; true; 0.245713
1178; true; 0.245713
2831; true; 0.245713
1324; true; 0.245713
840; true; 0.245713
944; true; 0.245713
1584; true; 0.245713
2740; true; 0.245713
2715; true; 0.245713
2540; true; 0.245713
1306; true; 0.245713
911; true; 0.245713
2643; true; 0.245713
2629; true; 0.245713
2843; true; 0.116559
# FractureId; NumTraces
160; 2
# TraceId; Tips; Length
2388; true; 2.25181
2850; true; 0.562034
# FractureId; NumTraces
161; 5
# TraceId; Tips; Length
2241; true; 1.55401
2508; true; 1.55401
693; true; 1.55401
1419; true; 1.55401
2851; true; 0.300929
# FractureId; NumTraces
162; 37
# TraceId; Tips; Length
2853; true; 3.25765
2854; true; 0.929417
2857; true; 0.913506
2701; true; 0.779405
2329; true; 0.779405
2421; true; 0.779405
2178; true; 0.779405
2462; true; 0.779405
1960; true; 0.779405
2605; true; 0.779405
1852; true; 0.779405
2650; true; 0.779405
1585; true; 0.779405
1492; true; 0.779405
1443; true; 0.779405
1112; true; 0.779405
79; true; 0.779405
2676; true; 0.779405
122; true; 0.779405
2443; true; 0.779405
2741; true; 0.779405
